Ide,E,v,t
3575,210000,0.3,1
3576,210000,0.3,1
3577,210000,0.3,1
3578,210000,0.3,1
3579,210000,0.3,1
3580,210000,0.3,1
3581,210000,0.3,1
3582,210000,0.3,1
3583,210000,0.3,1
3584,210000,0.3,1
3585,210000,0.3,1
3586,210000,0.3,1
3587,210000,0.3,1
3588,210000,0.3,1
3589,210000,0.3,1
3590,210000,0.3,1
3591,210000,0.3,1
3592,210000,0.3,1
3593,210000,0.3,1
3594,210000,0.3,1
3595,210000,0.3,1
3596,210000,0.3,1
3597,210000,0.3,1
3598,210000,0.3,1
3599,210000,0.3,1
3600,210000,0.3,1
3601,210000,0.3,1
3602,210000,0.3,1
3603,210000,0.3,1
3604,210000,0.3,1
3605,210000,0.3,1
3606,210000,0.3,1
3607,210000,0.3,1
3608,210000,0.3,1
3609,210000,0.3,1
3610,210000,0.3,1
3611,210000,0.3,1
3612,210000,0.3,1
3613,210000,0.3,1
3614,210000,0.3,1
3615,210000,0.3,1
3616,210000,0.3,1
3617,210000,0.3,1
3618,210000,0.3,1
3619,210000,0.3,1
3620,210000,0.3,1
3621,210000,0.3,1
3622,210000,0.3,1
3623,210000,0.3,1
3624,210000,0.3,1
3625,210000,0.3,1
3626,210000,0.3,1
3627,210000,0.3,1
3628,210000,0.3,1
3629,210000,0.3,1
3630,210000,0.3,1
3631,210000,0.3,1
3632,210000,0.3,1
3633,210000,0.3,1
3634,210000,0.3,1
3635,210000,0.3,1
3636,210000,0.3,1
3637,210000,0.3,1
3638,210000,0.3,1
3639,210000,0.3,1
3640,210000,0.3,1
3641,210000,0.3,1
3642,210000,0.3,1
3643,210000,0.3,1
3644,210000,0.3,1
3645,210000,0.3,1
3646,210000,0.3,1
3647,210000,0.3,1
3648,210000,0.3,1
3649,210000,0.3,1
3650,210000,0.3,1
3651,210000,0.3,1
3652,210000,0.3,1
3653,210000,0.3,1
3654,210000,0.3,1
3655,210000,0.3,1
3656,210000,0.3,1
3657,210000,0.3,1
3658,210000,0.3,1
3659,210000,0.3,1
3660,210000,0.3,1
3661,210000,0.3,1
3662,210000,0.3,1
3663,210000,0.3,1
3664,210000,0.3,1
3665,210000,0.3,1
3666,210000,0.3,1
3667,210000,0.3,1
3668,210000,0.3,1
3669,210000,0.3,1
3670,210000,0.3,1
3671,210000,0.3,1
3672,210000,0.3,1
3673,210000,0.3,1
3674,210000,0.3,1
3675,210000,0.3,1
3676,210000,0.3,1
3677,210000,0.3,1
3678,210000,0.3,1
3679,210000,0.3,1
3680,210000,0.3,1
3681,210000,0.3,1
3682,210000,0.3,1
3683,210000,0.3,1
3684,210000,0.3,1
3685,210000,0.3,1
3686,210000,0.3,1
3687,210000,0.3,1
3688,210000,0.3,1
3689,210000,0.3,1
3690,210000,0.3,1
3691,210000,0.3,1
3692,210000,0.3,1
3693,210000,0.3,1
3694,210000,0.3,1
3695,210000,0.3,1
3696,210000,0.3,1
3697,210000,0.3,1
3698,210000,0.3,1
3699,210000,0.3,1
3700,210000,0.3,1
3701,210000,0.3,1
3702,210000,0.3,1
3703,210000,0.3,1
3704,210000,0.3,1
3705,210000,0.3,1
3706,210000,0.3,1
3707,210000,0.3,1
3708,210000,0.3,1
3709,210000,0.3,1
3710,210000,0.3,1
3711,210000,0.3,1
3712,210000,0.3,1
3713,210000,0.3,1
3714,210000,0.3,1
3715,210000,0.3,1
3716,210000,0.3,1
3717,210000,0.3,1
3718,210000,0.3,1
3719,210000,0.3,1
3720,210000,0.3,1
3721,210000,0.3,1
3722,210000,0.3,1
3723,210000,0.3,1
3724,210000,0.3,1
3725,210000,0.3,1
3726,210000,0.3,1
3727,210000,0.3,1
3728,210000,0.3,1
3729,210000,0.3,1
3730,210000,0.3,1
3731,210000,0.3,1
3732,210000,0.3,1
3733,210000,0.3,1
3734,210000,0.3,1
3735,210000,0.3,1
3736,210000,0.3,1
3737,210000,0.3,1
3738,210000,0.3,1
3739,210000,0.3,1
3740,210000,0.3,1
3741,210000,0.3,1
3742,210000,0.3,1
3743,210000,0.3,1
3744,210000,0.3,1
3745,210000,0.3,1
3746,210000,0.3,1
3747,210000,0.3,1
3748,210000,0.3,1
3749,210000,0.3,1
3750,210000,0.3,1
3751,210000,0.3,1
3752,210000,0.3,1
3753,210000,0.3,1
3754,210000,0.3,1
3755,210000,0.3,1
3756,210000,0.3,1
3757,210000,0.3,1
3758,210000,0.3,1
3759,210000,0.3,1
3760,210000,0.3,1
3761,210000,0.3,1
3762,210000,0.3,1
3763,210000,0.3,1
3764,210000,0.3,1
3765,210000,0.3,1
3766,210000,0.3,1
3767,210000,0.3,1
3768,210000,0.3,1
3769,210000,0.3,1
3770,210000,0.3,1
3771,210000,0.3,1
3772,210000,0.3,1
3773,210000,0.3,1
3774,210000,0.3,1
3775,210000,0.3,1
3776,210000,0.3,1
3777,210000,0.3,1
3778,210000,0.3,1
3779,210000,0.3,1
3780,210000,0.3,1
3781,210000,0.3,1
3782,210000,0.3,1
3783,210000,0.3,1
3784,210000,0.3,1
3785,210000,0.3,1
3786,210000,0.3,1
3787,210000,0.3,1
3788,210000,0.3,1
3789,210000,0.3,1
3790,210000,0.3,1
3791,210000,0.3,1
3792,210000,0.3,1
3793,210000,0.3,1
3794,210000,0.3,1
3795,210000,0.3,1
3796,210000,0.3,1
3797,210000,0.3,1
3798,210000,0.3,1
3799,210000,0.3,1
3800,210000,0.3,1
3801,210000,0.3,1
3802,210000,0.3,1
3803,210000,0.3,1
3804,210000,0.3,1
3805,210000,0.3,1
3806,210000,0.3,1
3807,210000,0.3,1
3808,210000,0.3,1
3809,210000,0.3,1
3810,210000,0.3,1
3811,210000,0.3,1
3812,210000,0.3,1
3813,210000,0.3,1
3814,210000,0.3,1
3815,210000,0.3,1
3816,210000,0.3,1
3817,210000,0.3,1
3818,210000,0.3,1
3819,210000,0.3,1
3820,210000,0.3,1
3821,210000,0.3,1
3822,210000,0.3,1
3823,210000,0.3,1
3824,210000,0.3,1
3825,210000,0.3,1
3826,210000,0.3,1
3827,210000,0.3,1
3828,210000,0.3,1
3829,210000,0.3,1
3830,210000,0.3,1
3831,210000,0.3,1
3832,210000,0.3,1
3833,210000,0.3,1
3834,210000,0.3,1
3835,210000,0.3,1
3836,210000,0.3,1
3837,210000,0.3,1
3838,210000,0.3,1
3839,210000,0.3,1
3840,210000,0.3,1
3841,210000,0.3,1
3842,210000,0.3,1
3843,210000,0.3,1
3844,210000,0.3,1
3845,210000,0.3,1
3846,210000,0.3,1
3847,210000,0.3,1
3848,210000,0.3,1
3849,210000,0.3,1
3850,210000,0.3,1
3851,210000,0.3,1
3852,210000,0.3,1
3853,210000,0.3,1
3854,210000,0.3,1
3855,210000,0.3,1
3856,210000,0.3,1
3857,210000,0.3,1
3858,210000,0.3,1
3859,210000,0.3,1
3860,210000,0.3,1
3861,210000,0.3,1
3862,210000,0.3,1
3863,210000,0.3,1
3864,210000,0.3,1
3865,210000,0.3,1
3866,210000,0.3,1
3867,210000,0.3,1
3868,210000,0.3,1
3869,210000,0.3,1
3870,210000,0.3,1
3871,210000,0.3,1
3872,210000,0.3,1
3873,210000,0.3,1
3874,210000,0.3,1
3875,210000,0.3,1
3876,210000,0.3,1
3877,210000,0.3,1
3878,210000,0.3,1
3879,210000,0.3,1
3880,210000,0.3,1
3881,210000,0.3,1
3882,210000,0.3,1
3883,210000,0.3,1
3884,210000,0.3,1
3885,210000,0.3,1
3886,210000,0.3,1
3887,210000,0.3,1
3888,210000,0.3,1
3889,210000,0.3,1
3890,210000,0.3,1
3891,210000,0.3,1
3892,210000,0.3,1
3893,210000,0.3,1
3894,210000,0.3,1
3895,210000,0.3,1
3896,210000,0.3,1
3897,210000,0.3,1
3898,210000,0.3,1
3899,210000,0.3,1
3900,210000,0.3,1
3901,210000,0.3,1
3902,210000,0.3,1
3903,210000,0.3,1
3904,210000,0.3,1
3905,210000,0.3,1
3906,210000,0.3,1
3907,210000,0.3,1
3908,210000,0.3,1
3909,210000,0.3,1
3910,210000,0.3,1
3911,210000,0.3,1
3912,210000,0.3,1
3913,210000,0.3,1
3914,210000,0.3,1
3915,210000,0.3,1
3916,210000,0.3,1
3917,210000,0.3,1
3918,210000,0.3,1
3919,210000,0.3,1
3920,210000,0.3,1
3921,210000,0.3,1
3922,210000,0.3,1
3923,210000,0.3,1
3924,210000,0.3,1
3925,210000,0.3,1
3926,210000,0.3,1
3927,210000,0.3,1
3928,210000,0.3,1
3929,210000,0.3,1
3930,210000,0.3,1
3931,210000,0.3,1
3932,210000,0.3,1
3933,210000,0.3,1
3934,210000,0.3,1
3935,210000,0.3,1
3936,210000,0.3,1
3937,210000,0.3,1
3938,210000,0.3,1
3939,210000,0.3,1
3940,210000,0.3,1
3941,210000,0.3,1
3942,210000,0.3,1
3943,210000,0.3,1
3944,210000,0.3,1
3945,210000,0.3,1
3946,210000,0.3,1
3947,210000,0.3,1
3948,210000,0.3,1
3949,210000,0.3,1
3950,210000,0.3,1
3951,210000,0.3,1
3952,210000,0.3,1
3953,210000,0.3,1
3954,210000,0.3,1
3955,210000,0.3,1
3956,210000,0.3,1
3957,210000,0.3,1
3958,210000,0.3,1
3959,210000,0.3,1
3960,210000,0.3,1
3961,210000,0.3,1
3962,210000,0.3,1
3963,210000,0.3,1
3964,210000,0.3,1
3965,210000,0.3,1
3966,210000,0.3,1
3967,210000,0.3,1
3968,210000,0.3,1
3969,210000,0.3,1
3970,210000,0.3,1
3971,210000,0.3,1
3972,210000,0.3,1
3973,210000,0.3,1
3974,210000,0.3,1
3975,210000,0.3,1
3976,210000,0.3,1
3977,210000,0.3,1
3978,210000,0.3,1
3979,210000,0.3,1
3980,210000,0.3,1
3981,210000,0.3,1
3982,210000,0.3,1
3983,210000,0.3,1
3984,210000,0.3,1
3985,210000,0.3,1
3986,210000,0.3,1
3987,210000,0.3,1
3988,210000,0.3,1
3989,210000,0.3,1
3990,210000,0.3,1
3991,210000,0.3,1
3992,210000,0.3,1
3993,210000,0.3,1
3994,210000,0.3,1
3995,210000,0.3,1
3996,210000,0.3,1
3997,210000,0.3,1
3998,210000,0.3,1
3999,210000,0.3,1
4000,210000,0.3,1
4001,210000,0.3,1
4002,210000,0.3,1
4003,210000,0.3,1
4004,210000,0.3,1
4005,210000,0.3,1
4006,210000,0.3,1
4007,210000,0.3,1
4008,210000,0.3,1
4009,210000,0.3,1
4010,210000,0.3,1
4011,210000,0.3,1
4012,210000,0.3,1
4013,210000,0.3,1
4014,210000,0.3,1
4015,210000,0.3,1
4016,210000,0.3,1
4017,210000,0.3,1
4018,210000,0.3,1
4019,210000,0.3,1
4020,210000,0.3,1
4021,210000,0.3,1
4022,210000,0.3,1
4023,210000,0.3,1
4024,210000,0.3,1
4025,210000,0.3,1
4026,210000,0.3,1
4027,210000,0.3,1
4028,210000,0.3,1
4029,210000,0.3,1
4030,210000,0.3,1
4031,210000,0.3,1
4032,210000,0.3,1
4033,210000,0.3,1
4034,210000,0.3,1
4035,210000,0.3,1
4036,210000,0.3,1
4037,210000,0.3,1
4038,210000,0.3,1
4039,210000,0.3,1
4040,210000,0.3,1
4041,210000,0.3,1
4042,210000,0.3,1
4043,210000,0.3,1
4044,210000,0.3,1
4045,210000,0.3,1
4046,210000,0.3,1
4047,210000,0.3,1
4048,210000,0.3,1
4049,210000,0.3,1
4050,210000,0.3,1
4051,210000,0.3,1
4052,210000,0.3,1
4053,210000,0.3,1
4054,210000,0.3,1
4055,210000,0.3,1
4056,210000,0.3,1
4057,210000,0.3,1
4058,210000,0.3,1
4059,210000,0.3,1
4060,210000,0.3,1
4061,210000,0.3,1
4062,210000,0.3,1
4063,210000,0.3,1
4064,210000,0.3,1
4065,210000,0.3,1
4066,210000,0.3,1
4067,210000,0.3,1
4068,210000,0.3,1
4069,210000,0.3,1
4070,210000,0.3,1
4071,210000,0.3,1
4072,210000,0.3,1
4073,210000,0.3,1
4074,210000,0.3,1
4075,210000,0.3,1
4076,210000,0.3,1
4077,210000,0.3,1
4078,210000,0.3,1
4079,210000,0.3,1
4080,210000,0.3,1
4081,210000,0.3,1
4082,210000,0.3,1
4083,210000,0.3,1
4084,210000,0.3,1
4085,210000,0.3,1
4086,210000,0.3,1
4087,210000,0.3,1
4088,210000,0.3,1
4089,210000,0.3,1
4090,210000,0.3,1
4091,210000,0.3,1
4092,210000,0.3,1
4093,210000,0.3,1
4094,210000,0.3,1
4095,210000,0.3,1
4096,210000,0.3,1
4097,210000,0.3,1
4098,210000,0.3,1
4099,210000,0.3,1
4100,210000,0.3,1
4101,210000,0.3,1
4102,210000,0.3,1
4103,210000,0.3,1
4104,210000,0.3,1
4105,210000,0.3,1
4106,210000,0.3,1
4107,210000,0.3,1
4108,210000,0.3,1
4109,210000,0.3,1
4110,210000,0.3,1
4111,210000,0.3,1
4112,210000,0.3,1
4113,210000,0.3,1
4114,210000,0.3,1
4115,210000,0.3,1
4116,210000,0.3,1
4117,210000,0.3,1
4118,210000,0.3,1
4119,210000,0.3,1
4120,210000,0.3,1
4121,210000,0.3,1
4122,210000,0.3,1
4123,210000,0.3,1
4124,210000,0.3,1
4125,210000,0.3,1
4126,210000,0.3,1
4127,210000,0.3,1
4128,210000,0.3,1
4129,210000,0.3,1
4130,210000,0.3,1
4131,210000,0.3,1
4132,210000,0.3,1
4133,210000,0.3,1
4134,210000,0.3,1
4135,210000,0.3,1
4136,210000,0.3,1
4137,210000,0.3,1
4138,210000,0.3,1
4139,210000,0.3,1
4140,210000,0.3,1
4141,210000,0.3,1
4142,210000,0.3,1
4143,210000,0.3,1
4144,210000,0.3,1
4145,210000,0.3,1
4146,210000,0.3,1
4147,210000,0.3,1
4148,210000,0.3,1
4149,210000,0.3,1
4150,210000,0.3,1
4151,210000,0.3,1
4152,210000,0.3,1
4153,210000,0.3,1
4154,210000,0.3,1
4155,210000,0.3,1
4156,210000,0.3,1
4157,210000,0.3,1
4158,210000,0.3,1
4159,210000,0.3,1
4160,210000,0.3,1
4161,210000,0.3,1
4162,210000,0.3,1
4163,210000,0.3,1
4164,210000,0.3,1
4165,210000,0.3,1
4166,210000,0.3,1
4167,210000,0.3,1
4168,210000,0.3,1
4169,210000,0.3,1
4170,210000,0.3,1
4171,210000,0.3,1
4172,210000,0.3,1
4173,210000,0.3,1
4174,210000,0.3,1
4175,210000,0.3,1
4176,210000,0.3,1
4177,210000,0.3,1
4178,210000,0.3,1
4179,210000,0.3,1
4180,210000,0.3,1
4181,210000,0.3,1
4182,210000,0.3,1
4183,210000,0.3,1
4184,210000,0.3,1
4185,210000,0.3,1
4186,210000,0.3,1
4187,210000,0.3,1
4188,210000,0.3,1
4189,210000,0.3,1
4190,210000,0.3,1
4191,210000,0.3,1
4192,210000,0.3,1
4193,210000,0.3,1
4194,210000,0.3,1
4195,210000,0.3,1
4196,210000,0.3,1
4197,210000,0.3,1
4198,210000,0.3,1
4199,210000,0.3,1
4200,210000,0.3,1
4201,210000,0.3,1
4202,210000,0.3,1
4203,210000,0.3,1
4204,210000,0.3,1
4205,210000,0.3,1
4206,210000,0.3,1
4207,210000,0.3,1
4208,210000,0.3,1
4209,210000,0.3,1
4210,210000,0.3,1
4211,210000,0.3,1
4212,210000,0.3,1
4213,210000,0.3,1
4214,210000,0.3,1
4215,210000,0.3,1
4216,210000,0.3,1
4217,210000,0.3,1
4218,210000,0.3,1
4219,210000,0.3,1
4220,210000,0.3,1
4221,210000,0.3,1
4222,210000,0.3,1
4223,210000,0.3,1
4224,210000,0.3,1
4225,210000,0.3,1
4226,210000,0.3,1
4227,210000,0.3,1
4228,210000,0.3,1
4229,210000,0.3,1
4230,210000,0.3,1
4231,210000,0.3,1
4232,210000,0.3,1
4233,210000,0.3,1
4234,210000,0.3,1
4235,210000,0.3,1
4236,210000,0.3,1
4237,210000,0.3,1
4238,210000,0.3,1
4239,210000,0.3,1
4240,210000,0.3,1
4241,210000,0.3,1
4242,210000,0.3,1
4243,210000,0.3,1
4244,210000,0.3,1
4245,210000,0.3,1
4246,210000,0.3,1
4247,210000,0.3,1
4248,210000,0.3,1
4249,210000,0.3,1
4250,210000,0.3,1
4251,210000,0.3,1
4252,210000,0.3,1
4253,210000,0.3,1
4254,210000,0.3,1
4255,210000,0.3,1
4256,210000,0.3,1
4257,210000,0.3,1
4258,210000,0.3,1
4259,210000,0.3,1
4260,210000,0.3,1
4261,210000,0.3,1
4262,210000,0.3,1
4263,210000,0.3,1
4264,210000,0.3,1
4265,210000,0.3,1
4266,210000,0.3,1
4267,210000,0.3,1
4268,210000,0.3,1
4269,210000,0.3,1
4270,210000,0.3,1
4271,210000,0.3,1
4272,210000,0.3,1
4273,210000,0.3,1
4274,210000,0.3,1
4275,210000,0.3,1
4276,210000,0.3,1
4277,210000,0.3,1
4278,210000,0.3,1
4279,210000,0.3,1
4280,210000,0.3,1
4281,210000,0.3,1
4282,210000,0.3,1
4283,210000,0.3,1
4284,210000,0.3,1
4285,210000,0.3,1
4286,210000,0.3,1
4287,210000,0.3,1
4288,210000,0.3,1
4289,210000,0.3,1
4290,210000,0.3,1
4291,210000,0.3,1
4292,210000,0.3,1
4293,210000,0.3,1
4294,210000,0.3,1
4295,210000,0.3,1
4296,210000,0.3,1
4297,210000,0.3,1
4298,210000,0.3,1
4299,210000,0.3,1
4300,210000,0.3,1
4301,210000,0.3,1
4302,210000,0.3,1
4303,210000,0.3,1
4304,210000,0.3,1
4305,210000,0.3,1
4306,210000,0.3,1
4307,210000,0.3,1
4308,210000,0.3,1
4309,210000,0.3,1
4310,210000,0.3,1
4311,210000,0.3,1
4312,210000,0.3,1
4313,210000,0.3,1
4314,210000,0.3,1
4315,210000,0.3,1
4316,210000,0.3,1
4317,210000,0.3,1
4318,210000,0.3,1
4319,210000,0.3,1
4320,210000,0.3,1
4321,210000,0.3,1
4322,210000,0.3,1
4323,210000,0.3,1
4324,210000,0.3,1
4325,210000,0.3,1
4326,210000,0.3,1
4327,210000,0.3,1
4328,210000,0.3,1
4329,210000,0.3,1
4330,210000,0.3,1
4331,210000,0.3,1
4332,210000,0.3,1
4333,210000,0.3,1
4334,210000,0.3,1
4335,210000,0.3,1
4336,210000,0.3,1
4337,210000,0.3,1
4338,210000,0.3,1
4339,210000,0.3,1
4340,210000,0.3,1
4341,210000,0.3,1
4342,210000,0.3,1
4343,210000,0.3,1
4344,210000,0.3,1
4345,210000,0.3,1
4346,210000,0.3,1
4347,210000,0.3,1
4348,210000,0.3,1
4349,210000,0.3,1
4350,210000,0.3,1
4351,210000,0.3,1
4352,210000,0.3,1
4353,210000,0.3,1
4354,210000,0.3,1
4355,210000,0.3,1
4356,210000,0.3,1
4357,210000,0.3,1
4358,210000,0.3,1
4359,210000,0.3,1
4360,210000,0.3,1
4361,210000,0.3,1
4362,210000,0.3,1
4363,210000,0.3,1
4364,210000,0.3,1
4365,210000,0.3,1
4366,210000,0.3,1
4367,210000,0.3,1
4368,210000,0.3,1
4369,210000,0.3,1
4370,210000,0.3,1
4371,210000,0.3,1
4372,210000,0.3,1
4373,210000,0.3,1
4374,210000,0.3,1
4375,210000,0.3,1
4376,210000,0.3,1
4377,210000,0.3,1
4378,210000,0.3,1
4379,210000,0.3,1
4380,210000,0.3,1
4381,210000,0.3,1
4382,210000,0.3,1
4383,210000,0.3,1
4384,210000,0.3,1
4385,210000,0.3,1
4386,210000,0.3,1
4387,210000,0.3,1
4388,210000,0.3,1
4389,210000,0.3,1
4390,210000,0.3,1
4391,210000,0.3,1
4392,210000,0.3,1
4393,210000,0.3,1
4394,210000,0.3,1
4395,210000,0.3,1
4396,210000,0.3,1
4397,210000,0.3,1
4398,210000,0.3,1
4399,210000,0.3,1
4400,210000,0.3,1
4401,210000,0.3,1
4402,210000,0.3,1
4403,210000,0.3,1
4404,210000,0.3,1
4405,210000,0.3,1
4406,210000,0.3,1
4407,210000,0.3,1
4408,210000,0.3,1
4409,210000,0.3,1
4410,210000,0.3,1
4411,210000,0.3,1
4412,210000,0.3,1
4413,210000,0.3,1
4414,210000,0.3,1
4415,210000,0.3,1
4416,210000,0.3,1
4417,210000,0.3,1
4418,210000,0.3,1
4419,210000,0.3,1
4420,210000,0.3,1
4421,210000,0.3,1
4422,210000,0.3,1
4423,210000,0.3,1
4424,210000,0.3,1
4425,210000,0.3,1
4426,210000,0.3,1
4427,210000,0.3,1
4428,210000,0.3,1
4429,210000,0.3,1
4430,210000,0.3,1
4431,210000,0.3,1
4432,210000,0.3,1
4433,210000,0.3,1
4434,210000,0.3,1
4435,210000,0.3,1
4436,210000,0.3,1
4437,210000,0.3,1
4438,210000,0.3,1
4439,210000,0.3,1
4440,210000,0.3,1
4441,210000,0.3,1
4442,210000,0.3,1
4443,210000,0.3,1
4444,210000,0.3,1
4445,210000,0.3,1
4446,210000,0.3,1
4447,210000,0.3,1
4448,210000,0.3,1
4449,210000,0.3,1
4450,210000,0.3,1
4451,210000,0.3,1
4452,210000,0.3,1
4453,210000,0.3,1
4454,210000,0.3,1
4455,210000,0.3,1
4456,210000,0.3,1
4457,210000,0.3,1
4458,210000,0.3,1
4459,210000,0.3,1
4460,210000,0.3,1
4461,210000,0.3,1
4462,210000,0.3,1
4463,210000,0.3,1
4464,210000,0.3,1
4465,210000,0.3,1
4466,210000,0.3,1
4467,210000,0.3,1
4468,210000,0.3,1
4469,210000,0.3,1
4470,210000,0.3,1
4471,210000,0.3,1
4472,210000,0.3,1
4473,210000,0.3,1
4474,210000,0.3,1
4475,210000,0.3,1
4476,210000,0.3,1
4477,210000,0.3,1
4478,210000,0.3,1
4479,210000,0.3,1
4480,210000,0.3,1
4481,210000,0.3,1
4482,210000,0.3,1
4483,210000,0.3,1
4484,210000,0.3,1
4485,210000,0.3,1
4486,210000,0.3,1
4487,210000,0.3,1
4488,210000,0.3,1
4489,210000,0.3,1
4490,210000,0.3,1
4491,210000,0.3,1
4492,210000,0.3,1
4493,210000,0.3,1
4494,210000,0.3,1
4495,210000,0.3,1
4496,210000,0.3,1
4497,210000,0.3,1
4498,210000,0.3,1
4499,210000,0.3,1
4500,210000,0.3,1
4501,210000,0.3,1
4502,210000,0.3,1
4503,210000,0.3,1
4504,210000,0.3,1
4505,210000,0.3,1
4506,210000,0.3,1
4507,210000,0.3,1
4508,210000,0.3,1
4509,210000,0.3,1
4510,210000,0.3,1
4511,210000,0.3,1
4512,210000,0.3,1
4513,210000,0.3,1
4514,210000,0.3,1
4515,210000,0.3,1
4516,210000,0.3,1
4517,210000,0.3,1
4518,210000,0.3,1
4519,210000,0.3,1
4520,210000,0.3,1
4521,210000,0.3,1
4522,210000,0.3,1
4523,210000,0.3,1
4524,210000,0.3,1
4525,210000,0.3,1
4526,210000,0.3,1
4527,210000,0.3,1
4528,210000,0.3,1
4529,210000,0.3,1
4530,210000,0.3,1
4531,210000,0.3,1
4532,210000,0.3,1
4533,210000,0.3,1
4534,210000,0.3,1
4535,210000,0.3,1
4536,210000,0.3,1
4537,210000,0.3,1
4538,210000,0.3,1
4539,210000,0.3,1
4540,210000,0.3,1
4541,210000,0.3,1
4542,210000,0.3,1
4543,210000,0.3,1
4544,210000,0.3,1
4545,210000,0.3,1
4546,210000,0.3,1
4547,210000,0.3,1
4548,210000,0.3,1
4549,210000,0.3,1
4550,210000,0.3,1
4551,210000,0.3,1
4552,210000,0.3,1
4553,210000,0.3,1
4554,210000,0.3,1
4555,210000,0.3,1
4556,210000,0.3,1
4557,210000,0.3,1
4558,210000,0.3,1
4559,210000,0.3,1
4560,210000,0.3,1
4561,210000,0.3,1
4562,210000,0.3,1
4563,210000,0.3,1
4564,210000,0.3,1
4565,210000,0.3,1
4566,210000,0.3,1
4567,210000,0.3,1
4568,210000,0.3,1
4569,210000,0.3,1
4570,210000,0.3,1
4571,210000,0.3,1
4572,210000,0.3,1
4573,210000,0.3,1
4574,210000,0.3,1
4575,210000,0.3,1
4576,210000,0.3,1
4577,210000,0.3,1
4578,210000,0.3,1
4579,210000,0.3,1
4580,210000,0.3,1
4581,210000,0.3,1
4582,210000,0.3,1
4583,210000,0.3,1
4584,210000,0.3,1
4585,210000,0.3,1
4586,210000,0.3,1
4587,210000,0.3,1
4588,210000,0.3,1
4589,210000,0.3,1
4590,210000,0.3,1
4591,210000,0.3,1
4592,210000,0.3,1
4593,210000,0.3,1
4594,210000,0.3,1
4595,210000,0.3,1
4596,210000,0.3,1
4597,210000,0.3,1
4598,210000,0.3,1
4599,210000,0.3,1
4600,210000,0.3,1
4601,210000,0.3,1
4602,210000,0.3,1
4603,210000,0.3,1
4604,210000,0.3,1
4605,210000,0.3,1
4606,210000,0.3,1
4607,210000,0.3,1
4608,210000,0.3,1
4609,210000,0.3,1
4610,210000,0.3,1
4611,210000,0.3,1
4612,210000,0.3,1
4613,210000,0.3,1
4614,210000,0.3,1
4615,210000,0.3,1
4616,210000,0.3,1
4617,210000,0.3,1
4618,210000,0.3,1
4619,210000,0.3,1
4620,210000,0.3,1
4621,210000,0.3,1
4622,210000,0.3,1
4623,210000,0.3,1
4624,210000,0.3,1
4625,210000,0.3,1
4626,210000,0.3,1
4627,210000,0.3,1
4628,210000,0.3,1
4629,210000,0.3,1
4630,210000,0.3,1
4631,210000,0.3,1
4632,210000,0.3,1
4633,210000,0.3,1
4634,210000,0.3,1
4635,210000,0.3,1
4636,210000,0.3,1
4637,210000,0.3,1
4638,210000,0.3,1
4639,210000,0.3,1
4640,210000,0.3,1
4641,210000,0.3,1
4642,210000,0.3,1
4643,210000,0.3,1
4644,210000,0.3,1
4645,210000,0.3,1
4646,210000,0.3,1
4647,210000,0.3,1
4648,210000,0.3,1
4649,210000,0.3,1
4650,210000,0.3,1
4651,210000,0.3,1
4652,210000,0.3,1
4653,210000,0.3,1
4654,210000,0.3,1
4655,210000,0.3,1
4656,210000,0.3,1
4657,210000,0.3,1
4658,210000,0.3,1
4659,210000,0.3,1
4660,210000,0.3,1
4661,210000,0.3,1
4662,210000,0.3,1
4663,210000,0.3,1
4664,210000,0.3,1
4665,210000,0.3,1
4666,210000,0.3,1
4667,210000,0.3,1
4668,210000,0.3,1
4669,210000,0.3,1
4670,210000,0.3,1
4671,210000,0.3,1
4672,210000,0.3,1
4673,210000,0.3,1
4674,210000,0.3,1
4675,210000,0.3,1
4676,210000,0.3,1
4677,210000,0.3,1
4678,210000,0.3,1
4679,210000,0.3,1
4680,210000,0.3,1
4681,210000,0.3,1
4682,210000,0.3,1
4683,210000,0.3,1
4684,210000,0.3,1
4685,210000,0.3,1
4686,210000,0.3,1
4687,210000,0.3,1
4688,210000,0.3,1
4689,210000,0.3,1
4690,210000,0.3,1
4691,210000,0.3,1
4692,210000,0.3,1
4693,210000,0.3,1
4694,210000,0.3,1
4695,210000,0.3,1
4696,210000,0.3,1
4697,210000,0.3,1
4698,210000,0.3,1
4699,210000,0.3,1
4700,210000,0.3,1
4701,210000,0.3,1
4702,210000,0.3,1
4703,210000,0.3,1
4704,210000,0.3,1
4705,210000,0.3,1
4706,210000,0.3,1
4707,210000,0.3,1
4708,210000,0.3,1
4709,210000,0.3,1
4710,210000,0.3,1
4711,210000,0.3,1
4712,210000,0.3,1
4713,210000,0.3,1
4714,210000,0.3,1
4715,210000,0.3,1
4716,210000,0.3,1
4717,210000,0.3,1
4718,210000,0.3,1
4719,210000,0.3,1
4720,210000,0.3,1
4721,210000,0.3,1
4722,210000,0.3,1
4723,210000,0.3,1
4724,210000,0.3,1
4725,210000,0.3,1
4726,210000,0.3,1
4727,210000,0.3,1
4728,210000,0.3,1
4729,210000,0.3,1
4730,210000,0.3,1
4731,210000,0.3,1
4732,210000,0.3,1
4733,210000,0.3,1
4734,210000,0.3,1
4735,210000,0.3,1
4736,210000,0.3,1
4737,210000,0.3,1
4738,210000,0.3,1
4739,210000,0.3,1
