ID,x0,x1,x2,u0,u1,u2
750,5,40,5,0,1,2
751,7.5,40,5,0,1,2
752,10,40,5,0,1,2
753,12.5,40,5,0,1,2
754,15,40,5,0,1,2
755,17.5,40,5,0,1,2
756,20,40,5,0,1,2
757,22.5,40,5,0,1,2
758,25,40,5,0,1,2
759,0,42.5,5,0,1,2
760,2.5,42.5,5,0,1,2
761,5,42.5,5,0,1,2
762,7.5,42.5,5,0,1,2
763,10,42.5,5,0,1,2
764,12.5,42.5,5,0,1,2
765,15,42.5,5,0,1,2
766,17.5,42.5,5,0,1,2
767,20,42.5,5,0,1,2
768,22.5,42.5,5,0,1,2
769,25,42.5,5,0,1,2
770,0,45,5,0,1,2
771,2.5,45,5,0,1,2
772,5,45,5,0,1,2
773,7.5,45,5,0,1,2
774,10,45,5,0,1,2
775,12.5,45,5,0,1,2
776,15,45,5,0,1,2
777,17.5,45,5,0,1,2
778,20,45,5,0,1,2
779,22.5,45,5,0,1,2
780,25,45,5,0,1,2
781,0,47.5,5,0,1,2
782,2.5,47.5,5,0,1,2
783,5,47.5,5,0,1,2
784,7.5,47.5,5,0,1,2
785,10,47.5,5,0,1,2
786,12.5,47.5,5,0,1,2
787,15,47.5,5,0,1,2
788,17.5,47.5,5,0,1,2
789,20,47.5,5,0,1,2
790,22.5,47.5,5,0,1,2
791,25,47.5,5,0,1,2
792,0,50,5,0,1,2
793,2.5,50,5,0,1,2
794,5,50,5,0,1,2
795,7.5,50,5,0,1,2
796,10,50,5,0,1,2
797,12.5,50,5,0,1,2
798,15,50,5,0,1,2
799,17.5,50,5,0,1,2
800,20,50,5,0,1,2
801,22.5,50,5,0,1,2
802,25,50,5,0,1,2
803,0,52.5,5,0,1,2
804,2.5,52.5,5,0,1,2
805,5,52.5,5,0,1,2
806,7.5,52.5,5,0,1,2
807,10,52.5,5,0,1,2
808,12.5,52.5,5,0,1,2
809,15,52.5,5,0,1,2
810,17.5,52.5,5,0,1,2
811,20,52.5,5,0,1,2
812,22.5,52.5,5,0,1,2
813,25,52.5,5,0,1,2
814,0,55,5,0,1,2
815,2.5,55,5,0,1,2
816,5,55,5,0,1,2
817,7.5,55,5,0,1,2
818,10,55,5,0,1,2
819,12.5,55,5,0,1,2
820,15,55,5,0,1,2
821,17.5,55,5,0,1,2
822,20,55,5,0,1,2
823,22.5,55,5,0,1,2
824,25,55,5,0,1,2
825,0,57.5,5,0,1,2
826,2.5,57.5,5,0,1,2
827,5,57.5,5,0,1,2
828,7.5,57.5,5,0,1,2
829,10,57.5,5,0,1,2
830,12.5,57.5,5,0,1,2
831,15,57.5,5,0,1,2
832,17.5,57.5,5,0,1,2
833,20,57.5,5,0,1,2
834,22.5,57.5,5,0,1,2
835,25,57.5,5,0,1,2
