ID,x0,x1,x2,u0,u1,u2
209,73.67824718,75.87946172,-128.9850418,0,1,2
210,73.00235964,79.76615141,-119.2308245,0,1,2
211,72.99762901,78.10541431,-126.2783681,0,1,2
212,71.97999361,78.70923011,-135.157302,0,1,2
213,71.7383085,76.69131826,-143.5384338,0,1,2
214,72.0424714,79.87528492,-132.3796317,0,1,2
215,72.7598062,79.23716809,-125.7063438,0,1,2
216,72.72994542,80.00988531,-123.0630149,0,1,2
217,72.07151893,81.33380037,-129.229057,0,1,2
218,69.70119071,83.38811349,-155.454807,0,1,2
219,70.1372221,81.27938431,-151.4679883,0,1,2
220,71.9626303,84.82311384,-123.1069078,0,1,2
221,70.17159851,86.93526575,-157.4219714,0,1,2
222,67.35245346,81.90100085,-178.0456102,0,1,2
223,69.34131795,80.10630618,-158.6922412,0,1,2
224,69.01441945,78.44619829,-164.3009068,0,1,2
225,68.95890143,75.33164109,-175.0878476,0,1,2
226,66.70620328,78.4222099,-187.0001237,0,1,2
227,72.11537906,91.1306203,-150.1565772,0,1,2
228,73.32341246,93.93066337,-125.1084508,0,1,2
229,68.7862122,94.48467668,-112.1157949,0,1,2
230,70.46202961,86.73845666,-106.5254477,0,1,2
231,72.9729158,82.2214944,-110.1572303,0,1,2
232,71.87860429,87.9574746,-118.4172258,0,1,2
233,77.43825123,84.16550308,-348.59646,0,1,2
234,73.34549836,79.09886515,-336.1664009,0,1,2
235,67.26880682,76.6099606,-330.544633,0,1,2
236,82.45993651,101.0017627,-377.5589734,0,1,2
237,89.58172056,117.0256738,-404.4609546,0,1,2
238,88.76410017,130.8964419,-427.4027859,0,1,2
239,83.17692643,132.4007254,-416.0846852,0,1,2
240,46.91301846,134.4789221,-432.0606235,0,1,2
241,46.47824754,132.8539108,-433.4475773,0,1,2
242,45.99582383,131.0928089,-434.6447638,0,1,2
243,45.52038097,129.2915397,-435.7837244,0,1,2
244,45.03202497,127.4491789,-436.8487586,0,1,2
245,43.28669066,126.9610726,-437.6745641,0,1,2
246,42.18816579,128.3778326,-437.2082652,0,1,2
247,41.09343662,129.7239733,-436.5575597,0,1,2
248,40.01825611,131.0160946,-435.776992,0,1,2
249,38.95753028,132.2586816,-434.9016537,0,1,2
250,38.28146824,135.2164218,-432.7166132,0,1,2
251,38.69294567,136.7074681,-431.1737296,0,1,2
252,39.15440997,137.8655799,-429.3775537,0,1,2
253,39.64977911,138.6911339,-427.4144346,0,1,2
254,40.17403089,139.181179,-425.3485063,0,1,2
255,41.90722798,139.2837341,-424.6067736,0,1,2
256,43.04173895,139.0202763,-425.9515117,0,1,2
257,44.1419023,138.6407308,-427.2975705,0,1,2
258,45.20742959,138.0441087,-428.58757,0,1,2
259,46.17772844,137.0515677,-429.6920025,0,1,2
260,44.54449889,136.3648912,-413.0342953,0,1,2
261,43.80458733,137.5613705,-414.8549965,0,1,2
262,43.00348586,138.4388418,-416.8288243,0,1,2
263,42.19838256,139.0502271,-418.8985275,0,1,2
264,41.44036175,139.3672525,-421.0504061,0,1,2
265,46.08181268,135.7698591,-412.757107,0,1,2
266,46.99720686,136.4153117,-414.2358456,0,1,2
267,47.8960016,136.7857137,-415.8219742,0,1,2
268,48.81584508,136.9993861,-417.4240855,0,1,2
269,49.66656919,136.9323194,-419.0737673,0,1,2
270,50.05206755,136.9987441,-422.4197073,0,1,2
271,49.42191324,137.4495886,-424.0217878,0,1,2
272,48.69592181,137.557165,-425.6419799,0,1,2
273,48.0576414,137.3346912,-427.2890365,0,1,2
274,47.56613604,136.7638415,-428.8983267,0,1,2
275,50.77175669,135.7478763,-418.6861921,0,1,2
276,50.76492418,135.1320452,-416.5295196,0,1,2
277,50.30432305,134.3320681,-414.4840942,0,1,2
278,51.11033639,132.0231991,-413.9287502,0,1,2
279,51.79967978,130.745482,-415.4622631,0,1,2
280,52.18507444,129.4148948,-417.0623563,0,1,2
281,52.42926761,128.0186317,-418.6341722,0,1,2
282,52.59307509,126.4843827,-420.0818375,0,1,2
283,48.87865862,134.6523204,-430.1891512,0,1,2
284,50.32452074,133.4290618,-429.4483071,0,1,2
285,51.39213936,132.0725921,-428.3740495,0,1,2
286,51.99209335,130.6508074,-427.0483649,0,1,2
287,52.27101797,129.2307668,-425.6130005,0,1,2
288,52.42395866,127.8071811,-424.1612037,0,1,2
289,52.55817583,126.3452161,-422.74622,0,1,2
290,52.7309132,124.2747137,-423.4015962,0,1,2
291,52.60168284,123.5062414,-425.3330033,0,1,2
292,52.4372224,122.514814,-427.1575351,0,1,2
293,52.29297326,121.3620751,-428.8872682,0,1,2
294,52.17655597,120.0981249,-430.5397161,0,1,2
295,51.04552709,119.9886954,-433.2591878,0,1,2
296,50.01095279,121.1900293,-434.4628157,0,1,2
297,48.88673823,122.3351574,-435.639853,0,1,2
298,47.59917975,123.4257321,-436.6933234,0,1,2
299,46.09783961,124.4591908,-437.4837738,0,1,2
300,43.80488629,123.4545448,-438.8322956,0,1,2
301,43.00187636,121.2751798,-439.5910685,0,1,2
302,42.10894033,119.0511204,-440.0667935,0,1,2
303,41.16677039,116.8029853,-440.2312825,0,1,2
304,40.22603438,114.5512729,-440.1007612,0,1,2
305,51.96433681,117.3843896,-433.4895866,0,1,2
306,51.84616556,115.9554965,-434.7837944,0,1,2
307,51.66347157,114.4367498,-435.9624456,0,1,2
308,51.39149217,112.8306447,-436.9994237,0,1,2
309,50.98519798,111.1226208,-437.7970011,0,1,2
310,48.878237,109.698224,-438.9073838,0,1,2
311,47.0420699,110.0980825,-439.6093482,0,1,2
312,45.12723544,110.5135516,-440.0273854,0,1,2
313,43.17565696,110.9611205,-440.1449593,0,1,2
314,41.23063149,111.4395857,-440.0479089,0,1,2
315,51.22065106,86.44540152,-428.8664377,0,1,2
316,51.31587856,87.78820029,-430.7696474,0,1,2
317,51.33485506,89.43262786,-432.4217025,0,1,2
318,51.28571109,91.31856036,-433.7920996,0,1,2
319,51.20844961,93.37504636,-434.889725,0,1,2
320,51.1333574,95.54350279,-435.7472465,0,1,2
321,51.06467014,97.77099365,-436.4397297,0,1,2
322,51.00062935,100.024089,-437.0450328,0,1,2
323,50.92569367,102.2995085,-437.55779,0,1,2
324,50.81714225,104.6013655,-437.9242955,0,1,2
325,50.6955638,106.9237085,-438.115883,0,1,2
326,49.57190566,85.9084352,-428.3115189,0,1,2
327,48.0465997,86.66476892,-429.7110117,0,1,2
328,46.57784317,87.85512976,-430.8420522,0,1,2
329,45.22563963,89.35144659,-431.7356324,0,1,2
330,43.9943815,91.02195612,-432.4866022,0,1,2
331,42.8770042,92.80614312,-433.1502698,0,1,2
332,41.86007477,94.66431029,-433.771773,0,1,2
333,40.93480773,96.57433007,-434.3793965,0,1,2
334,40.06157042,98.51458188,-434.9681344,0,1,2
335,39.13770183,110.2065256,-439.345994,0,1,2
336,38.99497744,108.1612151,-438.8080381,0,1,2
337,38.92508269,106.1595836,-438.1132697,0,1,2
338,38.91748885,104.2024429,-437.2981082,0,1,2
339,38.96438388,102.2901969,-436.3836814,0,1,2
340,38.5768078,113.9190296,-439.6152039,0,1,2
341,38.03046142,115.7336377,-439.5385142,0,1,2
342,37.5435425,117.5596728,-439.3793393,0,1,2
343,37.07287039,119.37926,-439.1252332,0,1,2
344,36.60526946,121.1619278,-438.6851533,0,1,2
345,37.54376083,101.9927053,-435.1609327,0,1,2
346,36.02552445,103.4466809,-434.5228612,0,1,2
347,34.67364207,104.9979091,-433.7514157,0,1,2
348,33.51559595,106.6379068,-432.8594622,0,1,2
349,32.54055179,108.343032,-431.8731005,0,1,2
350,32.0027366,111.5979928,-432.0040582,0,1,2
351,32.3834195,113.1513184,-433.0964482,0,1,2
352,32.7922817,114.7296781,-434.1417209,0,1,2
353,33.25841571,116.3233194,-435.1385867,0,1,2
354,33.80455614,117.9240539,-436.081875,0,1,2
355,34.46667476,119.5276629,-436.9410136,0,1,2
356,35.30909316,121.1332502,-437.6161296,0,1,2
357,35.68559566,124.2166205,-437.082276,0,1,2
358,35.11305449,125.5554443,-436.237468,0,1,2
359,34.54561397,126.8814057,-435.3693245,0,1,2
360,34.03106297,128.2141768,-434.4788228,0,1,2
361,33.58644242,129.5760474,-433.5952277,0,1,2
362,30.86893388,111.6861967,-429.9120518,0,1,2
363,30.10410775,113.3086178,-428.9764917,0,1,2
364,29.37007349,114.9460319,-428.04244,0,1,2
365,28.67122568,116.6045464,-427.1187129,0,1,2
366,28.06111837,118.3070838,-426.2135588,0,1,2
367,28.23922135,121.7230994,-426.9152601,0,1,2
368,28.95308067,123.4984041,-428.3374276,0,1,2
369,29.80979146,125.3396625,-429.5869671,0,1,2
370,30.76182918,127.1986131,-430.7389137,0,1,2
371,31.81843029,129.0645566,-431.7793516,0,1,2
372,33.10499909,132.8098193,-431.2889129,0,1,2
373,33.14375283,134.4099451,-429.5285927,0,1,2
374,33.11075595,135.8000994,-427.5962029,0,1,2
375,27.38763077,122.0178981,-424.2702799,0,1,2
376,27.36918637,123.9975711,-423.2537044,0,1,2
377,27.69707406,125.932909,-422.213199,0,1,2
378,29.19347828,129.2851567,-421.8564688,0,1,2
379,29.92276186,130.86867,-422.576942,0,1,2
380,30.54133068,132.5038212,-423.2859101,0,1,2
381,31.22969904,134.1234592,-423.9626592,0,1,2
382,32.16530802,135.6378074,-424.582566,0,1,2
383,33.34416873,137.5508916,-423.0886907,0,1,2
384,33.2248134,137.5893072,-420.6062074,0,1,2
385,33.07041675,136.9537611,-418.2147865,0,1,2
386,27.88326468,127.3639978,-418.9513338,0,1,2
387,27.55902318,126.9257201,-416.7568322,0,1,2
388,27.57736664,126.3540198,-414.5741661,0,1,2
389,28.83056018,127.3316176,-413.1019694,0,1,2
390,29.7112254,129.0124461,-413.6336959,0,1,2
391,30.57422932,130.7248331,-414.0876469,0,1,2
392,31.30926118,132.4971082,-414.5388292,0,1,2
393,32.02002325,134.2135532,-415.1895207,0,1,2
394,39.58962902,115.5031617,-398.8157783,0,1,2
395,38.31670015,116.6587909,-400.3609593,0,1,2
396,36.99829459,117.8685049,-401.8242394,0,1,2
397,35.60533451,119.1456065,-403.1544429,0,1,2
398,34.12668968,120.4782085,-404.3295361,0,1,2
399,32.62885403,121.7592367,-405.5363256,0,1,2
400,31.20805413,122.8753296,-406.9751087,0,1,2
401,29.9605899,123.8484862,-408.6579119,0,1,2
402,28.95277234,124.7394382,-410.536174,0,1,2
403,40.55957976,115.867337,-398.9682102,0,1,2
404,40.36716377,117.3892806,-400.699735,0,1,2
405,40.237533,118.9756619,-402.3784315,0,1,2
406,40.1974335,120.6777805,-403.9429634,0,1,2
407,40.29819298,122.5714003,-405.262923,0,1,2
408,33.2554324,134.9882261,-414.0335235,0,1,2
409,34.03683081,134.0794519,-412.2104787,0,1,2
410,35.09630696,132.8926695,-410.7151764,0,1,2
411,36.27170549,131.4761961,-409.537856,0,1,2
412,37.4560553,129.8978137,-408.5962709,0,1,2
413,38.58630308,128.2094957,-407.7870612,0,1,2
414,39.63075402,126.4385138,-407.0412922,0,1,2
415,34.01048937,137.2533162,-416.693748,0,1,2
416,35.36431601,138.2967064,-417.6685178,0,1,2
417,36.75028286,138.9259038,-418.9323211,0,1,2
418,38.11414564,139.3099244,-420.3137209,0,1,2
419,39.45861655,139.4432844,-421.7596295,0,1,2
420,41.02271486,126.4626704,-407.1264531,0,1,2
421,41.60590093,128.2983113,-407.8801196,0,1,2
422,42.33828715,130.0878763,-408.6138522,0,1,2
423,43.20226099,131.795086,-409.3989478,0,1,2
424,44.15341505,133.3731996,-410.3356296,0,1,2
425,44.73623401,116.4357408,-399.905967,0,1,2
426,43.97604076,117.815718,-401.5332022,0,1,2
427,43.18856327,119.2991621,-403.0527228,0,1,2
428,42.36868103,120.9229012,-404.400497,0,1,2
429,41.50695375,122.7179379,-405.4758743,0,1,2
430,45.81791553,122.892462,-406.6481039,0,1,2
431,45.36096644,121.0623112,-405.3351848,0,1,2
432,45.11621203,119.3934719,-403.7746577,0,1,2
433,45.12720427,117.8849816,-402.0404823,0,1,2
434,45.3811474,116.4952786,-400.2261931,0,1,2
435,45.51723236,133.2679627,-410.5545873,0,1,2
436,45.78745611,131.6769977,-409.7554528,0,1,2
437,45.9528131,129.9955383,-409.1314221,0,1,2
438,46.03611824,128.2693736,-408.6213225,0,1,2
439,46.08517911,126.5351064,-408.134101,0,1,2
440,49.22394699,132.0951196,-411.4564661,0,1,2
441,48.60760196,130.7886787,-410.5012322,0,1,2
442,48.00358534,129.3556149,-409.7377846,0,1,2
443,47.4329033,127.8540435,-409.0865453,0,1,2
444,46.89884939,126.3367872,-408.4408362,0,1,2
445,52.15548318,120.6886351,-409.6900296,0,1,2
446,50.16095821,121.8769345,-408.8311453,0,1,2
447,48.2032655,123.1975383,-408.0884002,0,1,2
448,52.90251724,124.2793856,-419.4618229,0,1,2
449,53.02517854,123.5871562,-417.5738946,0,1,2
450,53.2227158,122.7452574,-415.7543867,0,1,2
451,53.49911375,121.7860709,-414.0040521,0,1,2
452,53.79895336,120.7381158,-412.3091196,0,1,2
453,53.31112975,122.7441176,-421.2462328,0,1,2
454,54.27758182,120.8084143,-421.1156125,0,1,2
455,55.5685436,119.0727242,-421.0446255,0,1,2
456,55.85141489,118.8233559,-411.6190801,0,1,2
457,57.55623036,118.1886544,-412.6593839,0,1,2
458,59.27781328,117.7463245,-413.7659034,0,1,2
459,57.59272815,117.9177405,-419.3560436,0,1,2
460,58.29347429,117.764673,-417.6926609,0,1,2
461,59.44246425,117.6354169,-416.2976148,0,1,2
462,57.74019213,116.7672883,-423.0132444,0,1,2
463,58.26031187,115.8520521,-424.9108511,0,1,2
464,58.80008849,114.9159454,-426.7924871,0,1,2
465,61.46592704,117.5114989,-416.8951224,0,1,2
466,61.85792459,117.228932,-418.7157316,0,1,2
467,62.22544688,116.8318367,-420.5201741,0,1,2
468,62.57098408,116.3603185,-422.3111457,0,1,2
469,62.89417014,115.7865321,-424.0756603,0,1,2
470,60.43006976,113.9123933,-427.981538,0,1,2
471,61.40937461,114.1893364,-427.2720994,0,1,2
472,62.34190366,114.5792091,-426.5505395,0,1,2
473,62.18188393,104.9249923,-435.0513798,0,1,2
474,63.02662173,103.8349368,-435.1216641,0,1,2
475,64.100712,102.9691131,-435.1566843,0,1,2
476,59.71238053,112.9668779,-430.1103173,0,1,2
477,60.01654963,111.8905959,-431.5070999,0,1,2
478,60.36391851,110.7144128,-432.8097488,0,1,2
479,60.75454848,109.3171393,-433.8485266,0,1,2
480,61.11732678,107.7106965,-434.5435588,0,1,2
481,63.4610006,114.1915036,-427.7052719,0,1,2
482,63.75437997,113.1404232,-429.5266815,0,1,2
483,64.07930746,111.9422859,-431.2485236,0,1,2
484,64.42976005,110.5253181,-432.7878037,0,1,2
485,64.7941519,108.8323408,-434.0087868,0,1,2
486,65.13069635,106.8957308,-434.801289,0,1,2
487,65.35840219,104.823173,-435.1858223,0,1,2
488,70.79734929,108.2575425,-435.5812899,0,1,2
489,69.98209661,110.2678997,-435.0664734,0,1,2
490,69.18464009,112.1379793,-434.1544445,0,1,2
491,68.46275334,113.7880611,-432.8431267,0,1,2
492,67.86831324,115.1509963,-431.1831947,0,1,2
493,67.40556907,116.2615306,-429.304895,0,1,2
494,67.05111873,117.2014313,-427.312421,0,1,2
495,66.77508521,117.9948135,-425.245002,0,1,2
496,66.54694838,118.650252,-423.1239525,0,1,2
497,70.1119877,105.1779191,-435.7402081,0,1,2
498,68.64891168,104.1581854,-435.5924839,0,1,2
499,67.11532948,103.2537052,-435.4199778,0,1,2
500,64.17400915,116.1131638,-424.7353937,0,1,2
501,65.02977417,117.1130758,-423.5406139,0,1,2
502,65.73376008,118.162776,-422.2880096,0,1,2
503,66.16535822,119.0999773,-410.4484611,0,1,2
504,65.93917147,119.5469003,-412.5155536,0,1,2
505,65.91716424,119.742387,-414.6346695,0,1,2
506,65.99739446,119.7355733,-416.7622226,0,1,2
507,66.14735864,119.5479412,-418.8774753,0,1,2
508,62.5130384,117.9129319,-413.7550223,0,1,2
509,63.95200624,118.2987358,-412.155403,0,1,2
510,65.16327824,118.4631806,-410.3405019,0,1,2
511,57.18963239,114.0952729,-401.911267,0,1,2
512,56.4938141,115.0478269,-403.7237778,0,1,2
513,55.82418698,116.0789791,-405.5029347,0,1,2
514,55.19143967,117.1929893,-407.2450833,0,1,2
515,54.63923148,118.4030731,-408.9499382,0,1,2
516,59.79065137,113.7646803,-401.0961852,0,1,2
517,61.4642847,114.424394,-402.3700922,0,1,2
