id,s,dmax,dmin,L,E,ƒÏ
9687,0.7,0.4,0.0001,2.5,210000,1.77
9688,0.7,0.4,0.0001,2.5,210000,1.77
9689,0.7,0.4,0.0001,2.5,210000,1.77
9690,0.7,0.4,0.0001,2.5,210000,1.77
9691,0.7,0.4,0.0001,2.5,210000,1.77
9692,0.7,0.4,0.0001,2.5,210000,1.77
9693,0.7,0.4,0.0001,2.5,210000,1.77
9694,0.7,0.4,0.0001,2.5,210000,1.77
9695,0.7,0.4,0.0001,2.5,210000,1.77
9696,0.7,0.4,0.0001,2.5,210000,1.77
9697,0.7,0.4,0.0001,2.5,210000,1.77
9698,0.7,0.4,0.0001,2.5,210000,1.77
9699,0.7,0.4,0.0001,2.5,210000,1.77
9700,0.7,0.4,0.0001,2.5,210000,1.77
9701,0.7,0.4,0.0001,2.5,210000,1.77
9702,0.7,0.4,0.0001,2.5,210000,1.77
9703,0.7,0.4,0.0001,2.5,210000,1.77
9704,0.7,0.4,0.0001,2.5,210000,1.77
9705,0.7,0.4,0.0001,2.5,210000,1.77
9706,0.7,0.4,0.0001,2.5,210000,1.77
9707,0.7,0.4,0.0001,2.5,210000,1.77
9708,0.7,0.4,0.0001,2.5,210000,1.77
9709,0.7,0.4,0.0001,2.5,210000,1.77
9710,0.7,0.4,0.0001,2.5,210000,1.77
9711,0.7,0.4,0.0001,2.5,210000,1.77
9712,0.7,0.4,0.0001,2.5,210000,1.77
9713,0.7,0.4,0.0001,2.5,210000,1.77
9714,0.7,0.4,0.0001,2.5,210000,1.77
9715,0.7,0.4,0.0001,2.5,210000,1.77
9716,0.7,0.4,0.0001,2.5,210000,1.77
9717,0.7,0.4,0.0001,2.5,210000,1.77
9718,0.7,0.4,0.0001,2.5,210000,1.77
9719,0.7,0.4,0.0001,2.5,210000,1.77
9720,0.7,0.4,0.0001,2.5,210000,1.77
9721,0.7,0.4,0.0001,2.5,210000,1.77
9722,0.7,0.4,0.0001,2.5,210000,1.77
9723,0.7,0.4,0.0001,2.5,210000,1.77
9724,0.7,0.4,0.0001,2.5,210000,1.77
9725,0.7,0.4,0.0001,2.5,210000,1.77
9726,0.7,0.4,0.0001,2.5,210000,1.77
9727,0.7,0.4,0.0001,2.5,210000,1.77
9728,0.7,0.4,0.0001,2.5,210000,1.77
9729,0.7,0.4,0.0001,2.5,210000,1.77
9730,0.7,0.4,0.0001,2.5,210000,1.77
9731,0.7,0.4,0.0001,2.5,210000,1.77
9732,0.7,0.4,0.0001,2.5,210000,1.77
9733,0.7,0.4,0.0001,2.5,210000,1.77
9734,0.7,0.4,0.0001,2.5,210000,1.77
9735,0.7,0.4,0.0001,2.5,210000,1.77
9736,0.7,0.4,0.0001,2.5,210000,1.77
9737,0.7,0.4,0.0001,2.5,210000,1.77
9738,0.7,0.4,0.0001,2.5,210000,1.77
9739,0.7,0.4,0.0001,2.5,210000,1.77
9740,0.7,0.4,0.0001,2.5,210000,1.77
9741,0.7,0.4,0.0001,2.5,210000,1.77
9742,0.7,0.4,0.0001,2.5,210000,1.77
9743,0.7,0.4,0.0001,2.5,210000,1.77
9744,0.7,0.4,0.0001,2.5,210000,1.77
9745,0.7,0.4,0.0001,2.5,210000,1.77
9746,0.7,0.4,0.0001,2.5,210000,1.77
9747,0.7,0.4,0.0001,2.5,210000,1.77
9748,0.7,0.4,0.0001,2.5,210000,1.77
9749,0.7,0.4,0.0001,2.5,210000,1.77
9750,0.7,0.4,0.0001,2.5,210000,1.77
9751,0.7,0.4,0.0001,2.5,210000,1.77
9752,0.7,0.4,0.0001,2.5,210000,1.77
9753,0.7,0.4,0.0001,2.5,210000,1.77
9754,0.7,0.4,0.0001,2.5,210000,1.77
9755,0.7,0.4,0.0001,2.5,210000,1.77
9756,0.7,0.4,0.0001,2.5,210000,1.77
9757,0.7,0.4,0.0001,2.5,210000,1.77
9758,0.7,0.4,0.0001,2.5,210000,1.77
9759,0.7,0.4,0.0001,2.5,210000,1.77
9760,0.7,0.4,0.0001,2.5,210000,1.77
9761,0.7,0.4,0.0001,2.5,210000,1.77
9762,0.7,0.4,0.0001,2.5,210000,1.77
9763,0.7,0.4,0.0001,2.5,210000,1.77
9764,0.7,0.4,0.0001,2.5,210000,1.77
9765,0.7,0.4,0.0001,2.5,210000,1.77
9766,0.7,0.4,0.0001,2.5,210000,1.77
9767,0.7,0.4,0.0001,2.5,210000,1.77
9768,0.7,0.4,0.0001,2.5,210000,1.77
9769,0.7,0.4,0.0001,2.5,210000,1.77
9770,0.7,0.4,0.0001,2.5,210000,1.77
9771,0.7,0.4,0.0001,2.5,210000,1.77
9772,0.7,0.4,0.0001,2.5,210000,1.77
9773,0.7,0.4,0.0001,2.5,210000,1.77
9774,0.7,0.4,0.0001,2.5,210000,1.77
9775,0.7,0.4,0.0001,2.5,210000,1.77
9776,0.7,0.4,0.0001,2.5,210000,1.77
9777,0.7,0.4,0.0001,2.5,210000,1.77
9778,0.7,0.4,0.0001,2.5,210000,1.77
9779,0.7,0.4,0.0001,2.5,210000,1.77
9780,0.7,0.4,0.0001,2.5,210000,1.77
9781,0.7,0.4,0.0001,2.5,210000,1.77
9782,0.7,0.4,0.0001,2.5,210000,1.77
9783,0.7,0.4,0.0001,2.5,210000,1.77
9784,0.7,0.4,0.0001,2.5,210000,1.77
9785,0.7,0.4,0.0001,2.5,210000,1.77
9786,0.7,0.4,0.0001,2.5,210000,1.77
9787,0.7,0.4,0.0001,2.5,210000,1.77
9788,0.7,0.4,0.0001,2.5,210000,1.77
9789,0.7,0.4,0.0001,2.5,210000,1.77
9790,0.7,0.4,0.0001,2.5,210000,1.77
9791,0.7,0.4,0.0001,2.5,210000,1.77
9792,0.7,0.4,0.0001,2.5,210000,1.77
9793,0.7,0.4,0.0001,2.5,210000,1.77
9794,0.7,0.4,0.0001,2.5,210000,1.77
9795,0.7,0.4,0.0001,2.5,210000,1.77
9796,0.7,0.4,0.0001,2.5,210000,1.77
9797,0.7,0.4,0.0001,2.5,210000,1.77
9798,0.7,0.4,0.0001,2.5,210000,1.77
9799,0.7,0.4,0.0001,2.5,210000,1.77
9800,0.7,0.4,0.0001,2.5,210000,1.77
9801,0.7,0.4,0.0001,2.5,210000,1.77
9802,0.7,0.4,0.0001,2.5,210000,1.77
9803,0.7,0.4,0.0001,2.5,210000,1.77
9804,0.7,0.4,0.0001,2.5,210000,1.77
9805,0.7,0.4,0.0001,2.5,210000,1.77
9806,0.7,0.4,0.0001,2.5,210000,1.77
9807,0.7,0.4,0.0001,2.5,210000,1.77
9808,0.7,0.4,0.0001,2.5,210000,1.77
9809,0.7,0.4,0.0001,2.5,210000,1.77
9810,0.7,0.4,0.0001,2.5,210000,1.77
9811,0.7,0.4,0.0001,2.5,210000,1.77
9812,0.7,0.4,0.0001,2.5,210000,1.77
9813,0.7,0.4,0.0001,2.5,210000,1.77
9814,0.7,0.4,0.0001,2.5,210000,1.77
9815,0.7,0.4,0.0001,2.5,210000,1.77
9816,0.7,0.4,0.0001,2.5,210000,1.77
9817,0.7,0.4,0.0001,2.5,210000,1.77
9818,0.7,0.4,0.0001,2.5,210000,1.77
9819,0.7,0.4,0.0001,2.5,210000,1.77
9820,0.7,0.4,0.0001,2.5,210000,1.77
9821,0.7,0.4,0.0001,2.5,210000,1.77
9822,0.7,0.4,0.0001,2.5,210000,1.77
9823,0.7,0.4,0.0001,2.5,210000,1.77
9824,0.7,0.4,0.0001,2.5,210000,1.77
9825,0.7,0.4,0.0001,2.5,210000,1.77
9826,0.7,0.4,0.0001,2.5,210000,1.77
9827,0.7,0.4,0.0001,2.5,210000,1.77
9828,0.7,0.4,0.0001,2.5,210000,1.77
9829,0.7,0.4,0.0001,2.5,210000,1.77
9830,0.7,0.4,0.0001,2.5,210000,1.77
9831,0.7,0.4,0.0001,2.5,210000,1.77
9832,0.7,0.4,0.0001,2.5,210000,1.77
9833,0.7,0.4,0.0001,2.5,210000,1.77
9834,0.7,0.4,0.0001,2.5,210000,1.77
9835,0.7,0.4,0.0001,2.5,210000,1.77
9836,0.7,0.4,0.0001,2.5,210000,1.77
9837,0.7,0.4,0.0001,2.5,210000,1.77
9838,0.7,0.4,0.0001,2.5,210000,1.77
9839,0.7,0.4,0.0001,2.5,210000,1.77
9840,0.7,0.4,0.0001,2.5,210000,1.77
9841,0.7,0.4,0.0001,2.5,210000,1.77
9842,0.7,0.4,0.0001,2.5,210000,1.77
9843,0.7,0.4,0.0001,2.5,210000,1.77
9844,0.7,0.4,0.0001,2.5,210000,1.77
9845,0.7,0.4,0.0001,2.5,210000,1.77
9846,0.7,0.4,0.0001,2.5,210000,1.77
9847,0.7,0.4,0.0001,2.5,210000,1.77
9848,0.7,0.4,0.0001,2.5,210000,1.77
9849,0.7,0.4,0.0001,2.5,210000,1.77
9850,0.7,0.4,0.0001,2.5,210000,1.77
9851,0.7,0.4,0.0001,2.5,210000,1.77
9852,0.7,0.4,0.0001,2.5,210000,1.77
9853,0.7,0.4,0.0001,2.5,210000,1.77
9854,0.7,0.4,0.0001,2.5,210000,1.77
9855,0.7,0.4,0.0001,2.5,210000,1.77
9856,0.7,0.4,0.0001,2.5,210000,1.77
9857,0.7,0.4,0.0001,2.5,210000,1.77
9858,0.7,0.4,0.0001,2.5,210000,1.77
9859,0.7,0.4,0.0001,2.5,210000,1.77
9860,0.7,0.4,0.0001,2.5,210000,1.77
9861,0.7,0.4,0.0001,2.5,210000,1.77
9862,0.7,0.4,0.0001,2.5,210000,1.77
9863,0.7,0.4,0.0001,2.5,210000,1.77
9864,0.7,0.4,0.0001,2.5,210000,1.77
9865,0.7,0.4,0.0001,2.5,210000,1.77
9866,0.7,0.4,0.0001,2.5,210000,1.77
9867,0.7,0.4,0.0001,2.5,210000,1.77
9868,0.7,0.4,0.0001,2.5,210000,1.77
9869,0.7,0.4,0.0001,2.5,210000,1.77
9870,0.7,0.4,0.0001,2.5,210000,1.77
9871,0.7,0.4,0.0001,2.5,210000,1.77
9872,0.7,0.4,0.0001,2.5,210000,1.77
9873,0.7,0.4,0.0001,2.5,210000,1.77
9874,0.7,0.4,0.0001,2.5,210000,1.77
9875,0.7,0.4,0.0001,2.5,210000,1.77
9876,0.7,0.4,0.0001,2.5,210000,1.77
9877,0.7,0.4,0.0001,2.5,210000,1.77
9878,0.7,0.4,0.0001,2.5,210000,1.77
9879,0.7,0.4,0.0001,2.5,210000,1.77
9880,0.7,0.4,0.0001,2.5,210000,1.77
9881,0.7,0.4,0.0001,2.5,210000,1.77
9882,0.7,0.4,0.0001,2.5,210000,1.77
9883,0.7,0.4,0.0001,2.5,210000,1.77
9884,0.7,0.4,0.0001,2.5,210000,1.77
9885,0.7,0.4,0.0001,2.5,210000,1.77
9886,0.7,0.4,0.0001,2.5,210000,1.77
9887,0.7,0.4,0.0001,2.5,210000,1.77
9888,0.7,0.4,0.0001,2.5,210000,1.77
9889,0.7,0.4,0.0001,2.5,210000,1.77
9890,0.7,0.4,0.0001,2.5,210000,1.77
9891,0.7,0.4,0.0001,2.5,210000,1.77
9892,0.7,0.4,0.0001,2.5,210000,1.77
9893,0.7,0.4,0.0001,2.5,210000,1.77
9894,0.7,0.4,0.0001,2.5,210000,1.77
9895,0.7,0.4,0.0001,2.5,210000,1.77
9896,0.7,0.4,0.0001,2.5,210000,1.77
9897,0.7,0.4,0.0001,2.5,210000,1.77
9898,0.7,0.4,0.0001,2.5,210000,1.77
9899,0.7,0.4,0.0001,2.5,210000,1.77
9900,0.7,0.4,0.0001,2.5,210000,1.77
9901,0.7,0.4,0.0001,2.5,210000,1.77
9902,0.7,0.4,0.0001,2.5,210000,1.77
9903,0.7,0.4,0.0001,2.5,210000,1.77
9904,0.7,0.4,0.0001,2.5,210000,1.77
9905,0.7,0.4,0.0001,2.5,210000,1.77
9906,0.7,0.4,0.0001,2.5,210000,1.77
9907,0.7,0.4,0.0001,2.5,210000,1.77
9908,0.7,0.4,0.0001,2.5,210000,1.77
9909,0.7,0.4,0.0001,2.5,210000,1.77
9910,0.7,0.4,0.0001,2.5,210000,1.77
9911,0.7,0.4,0.0001,2.5,210000,1.77
9912,0.7,0.4,0.0001,2.5,210000,1.77
9913,0.7,0.4,0.0001,2.5,210000,1.77
9914,0.7,0.4,0.0001,2.5,210000,1.77
9915,0.7,0.4,0.0001,2.5,210000,1.77
9916,0.7,0.4,0.0001,2.5,210000,1.77
9917,0.7,0.4,0.0001,2.5,210000,1.77
9918,0.7,0.4,0.0001,2.5,210000,1.77
9919,0.7,0.4,0.0001,2.5,210000,1.77
9920,0.7,0.4,0.0001,2.5,210000,1.77
9921,0.7,0.4,0.0001,2.5,210000,1.77
9922,0.7,0.4,0.0001,2.5,210000,1.77
9923,0.7,0.4,0.0001,2.5,210000,1.77
9924,0.7,0.4,0.0001,2.5,210000,1.77
9925,0.7,0.4,0.0001,2.5,210000,1.77
9926,0.7,0.4,0.0001,2.5,210000,1.77
9927,0.7,0.4,0.0001,2.5,210000,1.77
9928,0.7,0.4,0.0001,2.5,210000,1.77
9929,0.7,0.4,0.0001,2.5,210000,1.77
9930,0.7,0.4,0.0001,2.5,210000,1.77
9931,0.7,0.4,0.0001,2.5,210000,1.77
9932,0.7,0.4,0.0001,2.5,210000,1.77
9933,0.7,0.4,0.0001,2.5,210000,1.77
9934,0.7,0.4,0.0001,2.5,210000,1.77
9935,0.7,0.4,0.0001,2.5,210000,1.77
9936,0.7,0.4,0.0001,2.5,210000,1.77
9937,0.7,0.4,0.0001,2.5,210000,1.77
9938,0.7,0.4,0.0001,2.5,210000,1.77
9939,0.7,0.4,0.0001,2.5,210000,1.77
9940,0.7,0.4,0.0001,2.5,210000,1.77
9941,0.7,0.4,0.0001,2.5,210000,1.77
9942,0.7,0.4,0.0001,2.5,210000,1.77
9943,0.7,0.4,0.0001,2.5,210000,1.77
9944,0.7,0.4,0.0001,2.5,210000,1.77
9945,0.7,0.4,0.0001,2.5,210000,1.77
9946,0.7,0.4,0.0001,2.5,210000,1.77
9947,0.7,0.4,0.0001,2.5,210000,1.77
9948,0.7,0.4,0.0001,2.5,210000,1.77
9949,0.7,0.4,0.0001,2.5,210000,1.77
9950,0.7,0.4,0.0001,2.5,210000,1.77
9951,0.7,0.4,0.0001,2.5,210000,1.77
9952,0.7,0.4,0.0001,2.5,210000,1.77
9953,0.7,0.4,0.0001,2.5,210000,1.77
9954,0.7,0.4,0.0001,2.5,210000,1.77
9955,0.7,0.4,0.0001,2.5,210000,1.77
9956,0.7,0.4,0.0001,2.5,210000,1.77
9957,0.7,0.4,0.0001,2.5,210000,1.77
9958,0.7,0.4,0.0001,2.5,210000,1.77
9959,0.7,0.4,0.0001,2.5,210000,1.77
9960,0.7,0.4,0.0001,2.5,210000,1.77
9961,0.7,0.4,0.0001,2.5,210000,1.77
9962,0.7,0.4,0.0001,2.5,210000,1.77
9963,0.7,0.4,0.0001,2.5,210000,1.77
9964,0.7,0.4,0.0001,2.5,210000,1.77
9965,0.7,0.4,0.0001,2.5,210000,1.77
9966,0.7,0.4,0.0001,2.5,210000,1.77
9967,0.7,0.4,0.0001,2.5,210000,1.77
9968,0.7,0.4,0.0001,2.5,210000,1.77
9969,0.7,0.4,0.0001,2.5,210000,1.77
9970,0.7,0.4,0.0001,2.5,210000,1.77
9971,0.7,0.4,0.0001,2.5,210000,1.77
9972,0.7,0.4,0.0001,2.5,210000,1.77
9973,0.7,0.4,0.0001,2.5,210000,1.77
9974,0.7,0.4,0.0001,2.5,210000,1.77
9975,0.7,0.4,0.0001,2.5,210000,1.77
9976,0.7,0.4,0.0001,2.5,210000,1.77
9977,0.7,0.4,0.0001,2.5,210000,1.77
9978,0.7,0.4,0.0001,2.5,210000,1.77
9979,0.7,0.4,0.0001,2.5,210000,1.77
9980,0.7,0.4,0.0001,2.5,210000,1.77
9981,0.7,0.4,0.0001,2.5,210000,1.77
9982,0.7,0.4,0.0001,2.5,210000,1.77
9983,0.7,0.4,0.0001,2.5,210000,1.77
9984,0.7,0.4,0.0001,2.5,210000,1.77
9985,0.7,0.4,0.0001,2.5,210000,1.77
9986,0.7,0.4,0.0001,2.5,210000,1.77
9987,0.7,0.4,0.0001,2.5,210000,1.77
9988,0.7,0.4,0.0001,2.5,210000,1.77
9989,0.7,0.4,0.0001,2.5,210000,1.77
9990,0.7,0.4,0.0001,2.5,210000,1.77
9991,0.7,0.4,0.0001,2.5,210000,1.77
9992,0.7,0.4,0.0001,2.5,210000,1.77
9993,0.7,0.4,0.0001,2.5,210000,1.77
9994,0.7,0.4,0.0001,2.5,210000,1.77
9995,0.7,0.4,0.0001,2.5,210000,1.77
9996,0.7,0.4,0.0001,2.5,210000,1.77
9997,0.7,0.4,0.0001,2.5,210000,1.77
9998,0.7,0.4,0.0001,2.5,210000,1.77
9999,0.7,0.4,0.0001,2.5,210000,1.77
10000,0.7,0.4,0.0001,2.5,210000,1.77
10001,0.7,0.4,0.0001,2.5,210000,1.77
10002,0.7,0.4,0.0001,2.5,210000,1.77
10003,0.7,0.4,0.0001,2.5,210000,1.77
10004,0.7,0.4,0.0001,2.5,210000,1.77
10005,0.7,0.4,0.0001,2.5,210000,1.77
10006,0.7,0.4,0.0001,2.5,210000,1.77
10007,0.7,0.4,0.0001,2.5,210000,1.77
10008,0.7,0.4,0.0001,2.5,210000,1.77
10009,0.7,0.4,0.0001,2.5,210000,1.77
10010,0.7,0.4,0.0001,2.5,210000,1.77
10011,0.7,0.4,0.0001,2.5,210000,1.77
10012,0.7,0.4,0.0001,2.5,210000,1.77
10013,0.7,0.4,0.0001,2.5,210000,1.77
10014,0.7,0.4,0.0001,2.5,210000,1.77
10015,0.7,0.4,0.0001,2.5,210000,1.77
10016,0.7,0.4,0.0001,2.5,210000,1.77
10017,0.7,0.4,0.0001,2.5,210000,1.77
10018,0.7,0.4,0.0001,2.5,210000,1.77
10019,0.7,0.4,0.0001,2.5,210000,1.77
10020,0.7,0.4,0.0001,2.5,210000,1.77
10021,0.7,0.4,0.0001,2.5,210000,1.77
10022,0.7,0.4,0.0001,2.5,210000,1.77
10023,0.7,0.4,0.0001,2.5,210000,1.77
10024,0.7,0.4,0.0001,2.5,210000,1.77
10025,0.7,0.4,0.0001,2.5,210000,1.77
10026,0.7,0.4,0.0001,2.5,210000,1.77
10027,0.7,0.4,0.0001,2.5,210000,1.77
10028,0.7,0.4,0.0001,2.5,210000,1.77
10029,0.7,0.4,0.0001,2.5,210000,1.77
10030,0.7,0.4,0.0001,2.5,210000,1.77
10031,0.7,0.4,0.0001,2.5,210000,1.77
10032,0.7,0.4,0.0001,2.5,210000,1.77
10033,0.7,0.4,0.0001,2.5,210000,1.77
10034,0.7,0.4,0.0001,2.5,210000,1.77
10035,0.7,0.4,0.0001,2.5,210000,1.77
10036,0.7,0.4,0.0001,2.5,210000,1.77
10037,0.7,0.4,0.0001,2.5,210000,1.77
10038,0.7,0.4,0.0001,2.5,210000,1.77
10039,0.7,0.4,0.0001,2.5,210000,1.77
10040,0.7,0.4,0.0001,2.5,210000,1.77
10041,0.7,0.4,0.0001,2.5,210000,1.77
10042,0.7,0.4,0.0001,2.5,210000,1.77
10043,0.7,0.4,0.0001,2.5,210000,1.77
10044,0.7,0.4,0.0001,2.5,210000,1.77
10045,0.7,0.4,0.0001,2.5,210000,1.77
10046,0.7,0.4,0.0001,2.5,210000,1.77
10047,0.7,0.4,0.0001,2.5,210000,1.77
10048,0.7,0.4,0.0001,2.5,210000,1.77
10049,0.7,0.4,0.0001,2.5,210000,1.77
10050,0.7,0.4,0.0001,2.5,210000,1.77
10051,0.7,0.4,0.0001,2.5,210000,1.77
10052,0.7,0.4,0.0001,2.5,210000,1.77
10053,0.7,0.4,0.0001,2.5,210000,1.77
10054,0.7,0.4,0.0001,2.5,210000,1.77
10055,0.7,0.4,0.0001,2.5,210000,1.77
10056,0.7,0.4,0.0001,2.5,210000,1.77
10057,0.7,0.4,0.0001,2.5,210000,1.77
10058,0.7,0.4,0.0001,2.5,210000,1.77
10059,0.7,0.4,0.0001,2.5,210000,1.77
10060,0.7,0.4,0.0001,2.5,210000,1.77
10061,0.7,0.4,0.0001,2.5,210000,1.77
10062,0.7,0.4,0.0001,2.5,210000,1.77
10063,0.7,0.4,0.0001,2.5,210000,1.77
10064,0.7,0.4,0.0001,2.5,210000,1.77
10065,0.7,0.4,0.0001,2.5,210000,1.77
10066,0.7,0.4,0.0001,2.5,210000,1.77
10067,0.7,0.4,0.0001,2.5,210000,1.77
10068,0.7,0.4,0.0001,2.5,210000,1.77
10069,0.7,0.4,0.0001,2.5,210000,1.77
10070,0.7,0.4,0.0001,2.5,210000,1.77
10071,0.7,0.4,0.0001,2.5,210000,1.77
10072,0.7,0.4,0.0001,2.5,210000,1.77
10073,0.7,0.4,0.0001,2.5,210000,1.77
10074,0.7,0.4,0.0001,2.5,210000,1.77
10075,0.7,0.4,0.0001,2.5,210000,1.77
10076,0.7,0.4,0.0001,2.5,210000,1.77
10077,0.7,0.4,0.0001,2.5,210000,1.77
10078,0.7,0.4,0.0001,2.5,210000,1.77
10079,0.7,0.4,0.0001,2.5,210000,1.77
10080,0.7,0.4,0.0001,2.5,210000,1.77
10081,0.7,0.4,0.0001,2.5,210000,1.77
10082,0.7,0.4,0.0001,2.5,210000,1.77
10083,0.7,0.4,0.0001,2.5,210000,1.77
10084,0.7,0.4,0.0001,2.5,210000,1.77
10085,0.7,0.4,0.0001,2.5,210000,1.77
10086,0.7,0.4,0.0001,2.5,210000,1.77
10087,0.7,0.4,0.0001,2.5,210000,1.77
10088,0.7,0.4,0.0001,2.5,210000,1.77
10089,0.7,0.4,0.0001,2.5,210000,1.77
10090,0.7,0.4,0.0001,2.5,210000,1.77
10091,0.7,0.4,0.0001,2.5,210000,1.77
10092,0.7,0.4,0.0001,2.5,210000,1.77
10093,0.7,0.4,0.0001,2.5,210000,1.77
10094,0.7,0.4,0.0001,2.5,210000,1.77
10095,0.7,0.4,0.0001,2.5,210000,1.77
10096,0.7,0.4,0.0001,2.5,210000,1.77
10097,0.7,0.4,0.0001,2.5,210000,1.77
10098,0.7,0.4,0.0001,2.5,210000,1.77
10099,0.7,0.4,0.0001,2.5,210000,1.77
10100,0.7,0.4,0.0001,2.5,210000,1.77
10101,0.7,0.4,0.0001,2.5,210000,1.77
10102,0.7,0.4,0.0001,2.5,210000,1.77
10103,0.7,0.4,0.0001,2.5,210000,1.77
10104,0.7,0.4,0.0001,2.5,210000,1.77
10105,0.7,0.4,0.0001,2.5,210000,1.77
10106,0.7,0.4,0.0001,2.5,210000,1.77
10107,0.7,0.4,0.0001,2.5,210000,1.77
10108,0.7,0.4,0.0001,2.5,210000,1.77
10109,0.7,0.4,0.0001,2.5,210000,1.77
10110,0.7,0.4,0.0001,2.5,210000,1.77
10111,0.7,0.4,0.0001,2.5,210000,1.77
10112,0.7,0.4,0.0001,2.5,210000,1.77
10113,0.7,0.4,0.0001,2.5,210000,1.77
10114,0.7,0.4,0.0001,2.5,210000,1.77
10115,0.7,0.4,0.0001,2.5,210000,1.77
10116,0.7,0.4,0.0001,2.5,210000,1.77
10117,0.7,0.4,0.0001,2.5,210000,1.77
10118,0.7,0.4,0.0001,2.5,210000,1.77
10119,0.7,0.4,0.0001,2.5,210000,1.77
10120,0.7,0.4,0.0001,2.5,210000,1.77
10121,0.7,0.4,0.0001,2.5,210000,1.77
10122,0.7,0.4,0.0001,2.5,210000,1.77
10123,0.7,0.4,0.0001,2.5,210000,1.77
10124,0.7,0.4,0.0001,2.5,210000,1.77
10125,0.7,0.4,0.0001,2.5,210000,1.77
10126,0.7,0.4,0.0001,2.5,210000,1.77
10127,0.7,0.4,0.0001,2.5,210000,1.77
10128,0.7,0.4,0.0001,2.5,210000,1.77
10129,0.7,0.4,0.0001,2.5,210000,1.77
10130,0.7,0.4,0.0001,2.5,210000,1.77
10131,0.7,0.4,0.0001,2.5,210000,1.77
10132,0.7,0.4,0.0001,2.5,210000,1.77
10133,0.7,0.4,0.0001,2.5,210000,1.77
10134,0.7,0.4,0.0001,2.5,210000,1.77
10135,0.7,0.4,0.0001,2.5,210000,1.77
10136,0.7,0.4,0.0001,2.5,210000,1.77
10137,0.7,0.4,0.0001,2.5,210000,1.77
10138,0.7,0.4,0.0001,2.5,210000,1.77
10139,0.7,0.4,0.0001,2.5,210000,1.77
10140,0.7,0.4,0.0001,2.5,210000,1.77
10141,0.7,0.4,0.0001,2.5,210000,1.77
10142,0.7,0.4,0.0001,2.5,210000,1.77
10143,0.7,0.4,0.0001,2.5,210000,1.77
10144,0.7,0.4,0.0001,2.5,210000,1.77
10145,0.7,0.4,0.0001,2.5,210000,1.77
10146,0.7,0.4,0.0001,2.5,210000,1.77
10147,0.7,0.4,0.0001,2.5,210000,1.77
10148,0.7,0.4,0.0001,2.5,210000,1.77
10149,0.7,0.4,0.0001,2.5,210000,1.77
10150,0.7,0.4,0.0001,2.5,210000,1.77
10151,0.7,0.4,0.0001,2.5,210000,1.77
10152,0.7,0.4,0.0001,2.5,210000,1.77
10153,0.7,0.4,0.0001,2.5,210000,1.77
10154,0.7,0.4,0.0001,2.5,210000,1.77
10155,0.7,0.4,0.0001,2.5,210000,1.77
10156,0.7,0.4,0.0001,2.5,210000,1.77
10157,0.7,0.4,0.0001,2.5,210000,1.77
10158,0.7,0.4,0.0001,2.5,210000,1.77
10159,0.7,0.4,0.0001,2.5,210000,1.77
10160,0.7,0.4,0.0001,2.5,210000,1.77
10161,0.7,0.4,0.0001,2.5,210000,1.77
10162,0.7,0.4,0.0001,2.5,210000,1.77
10163,0.7,0.4,0.0001,2.5,210000,1.77
10164,0.7,0.4,0.0001,2.5,210000,1.77
10165,0.7,0.4,0.0001,2.5,210000,1.77
10166,0.7,0.4,0.0001,2.5,210000,1.77
10167,0.7,0.4,0.0001,2.5,210000,1.77
10168,0.7,0.4,0.0001,2.5,210000,1.77
10169,0.7,0.4,0.0001,2.5,210000,1.77
10170,0.7,0.4,0.0001,2.5,210000,1.77
10171,0.7,0.4,0.0001,2.5,210000,1.77
10172,0.7,0.4,0.0001,2.5,210000,1.77
10173,0.7,0.4,0.0001,2.5,210000,1.77
10174,0.7,0.4,0.0001,2.5,210000,1.77
10175,0.7,0.4,0.0001,2.5,210000,1.77
10176,0.7,0.4,0.0001,2.5,210000,1.77
10177,0.7,0.4,0.0001,2.5,210000,1.77
10178,0.7,0.4,0.0001,2.5,210000,1.77
10179,0.7,0.4,0.0001,2.5,210000,1.77
10180,0.7,0.4,0.0001,2.5,210000,1.77
10181,0.7,0.4,0.0001,2.5,210000,1.77
10182,0.7,0.4,0.0001,2.5,210000,1.77
10183,0.7,0.4,0.0001,2.5,210000,1.77
10184,0.7,0.4,0.0001,2.5,210000,1.77
10185,0.7,0.4,0.0001,2.5,210000,1.77
10186,0.7,0.4,0.0001,2.5,210000,1.77
10187,0.7,0.4,0.0001,2.5,210000,1.77
10188,0.7,0.4,0.0001,2.5,210000,1.77
10189,0.7,0.4,0.0001,2.5,210000,1.77
10190,0.7,0.4,0.0001,2.5,210000,1.77
10191,0.7,0.4,0.0001,2.5,210000,1.77
10192,0.7,0.4,0.0001,2.5,210000,1.77
10193,0.7,0.4,0.0001,2.5,210000,1.77
10194,0.7,0.4,0.0001,2.5,210000,1.77
10195,0.7,0.4,0.0001,2.5,210000,1.77
10196,0.7,0.4,0.0001,2.5,210000,1.77
10197,0.7,0.4,0.0001,2.5,210000,1.77
10198,0.7,0.4,0.0001,2.5,210000,1.77
10199,0.7,0.4,0.0001,2.5,210000,1.77
10200,0.7,0.4,0.0001,2.5,210000,1.77
10201,0.7,0.4,0.0001,2.5,210000,1.77
10202,0.7,0.4,0.0001,2.5,210000,1.77
10203,0.7,0.4,0.0001,2.5,210000,1.77
